video,release_id,report_id,sample_index,approx_second,source_frame_index,dvids_phase,dvids_anchor,review_quality,candidate_count,track_candidate_rank,target_center_x,target_center_y,bbox_x0,bbox_y0,bbox_w,bbox_h,component_area,fill_ratio,polarity,component_max_luma,component_min_luma,component_mean_luma,local_median_luma,bright_delta,dark_delta,contrast_delta,step_from_previous_supported_px,distance_from_expected_px,distance_from_reticle_px,overlay_relation,nearest_colored_overlay_px,caveat,annotated_frame_path,zoom_patch_path
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,136,252.0,7560,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,11,1,940.1,597.6,932.0,597.0,18,3,38,0.704,dark,47,3,22.53,176.0,-129.0,173.0,173.0,15.51,60.93,60.93,near colored overlay,23.1,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0136_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0136_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,137,253.0,7590,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,7,1,931.5,617.5,931.0,611.0,2,14,28,1.0,dark,96,16,55.32,166.0,-70.0,150.0,150.0,21.69,82.57,82.57,separate from colored overlay,43.5,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0137_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0137_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,138,254.0,7620,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,4,1,1122.5,673.7,1118.0,669.0,10,11,77,0.7,bright,255,131,186.35,154.0,101.0,23.0,101.0,199.114,210.46,210.46,separate from colored overlay,173.8,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0138_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0138_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,139,255.0,7650,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,5,1,931.5,622.5,931.0,621.0,2,4,8,1.0,dark,94,18,55.62,167.0,-73.0,149.0,149.0,197.76,87.28,87.28,separate from colored overlay,49.24,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0139_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0139_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,140,256.0,7680,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,9,1,931.5,619.0,931.0,613.0,2,13,26,1.0,dark,96,19,57.5,170.0,-74.0,151.0,151.0,3.5,83.98,83.98,separate from colored overlay,44.7,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0140_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0140_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,141,257.0,7710,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,8,1,931.5,615.0,931.0,609.0,2,13,26,1.0,dark,97,18,56.81,170.0,-73.0,152.0,152.0,4.0,80.23,80.23,separate from colored overlay,43.11,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0141_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0141_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,142,258.0,7740,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,13,1,940.3,597.6,932.0,597.0,18,3,37,0.685,dark,38,4,20.22,165.0,-127.0,161.0,161.0,19.502,60.87,60.87,near colored overlay,22.94,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0142_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0142_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,143,259.0,7770,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,4,1,991.5,654.6,985.0,649.0,12,12,84,0.583,bright,250,131,179.23,165.0,85.0,34.0,85.0,76.653,118.86,118.86,separate from colored overlay,77.08,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0143_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0143_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,144,260.0,7800,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,6,1,945.0,678.4,942.0,673.0,8,12,57,0.594,bright,223,128,165.84,164.0,59.0,36.0,59.0,52.299,139.25,139.25,separate from colored overlay,96.46,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0144_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0144_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,145,261.0,7830,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,6,1,906.7,681.3,901.0,676.0,12,12,106,0.736,bright,255,118,175.32,164.0,91.0,46.0,91.0,38.402,151.05,151.05,separate from colored overlay,110.91,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0145_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0145_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,146,262.0,7860,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,9,1,939.6,597.8,931.0,597.0,19,4,40,0.526,dark,97,4,26.07,173.0,-76.0,169.0,169.0,89.838,61.24,61.24,near colored overlay,23.56,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0146_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0146_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,147,263.0,7890,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,7,1,861.6,628.2,857.0,623.0,12,12,77,0.535,bright,250,132,182.3,168.0,82.0,36.0,82.0,83.72,132.11,132.11,separate from colored overlay,100.0,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0147_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0147_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,148,264.0,7920,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,6,1,931.5,620.0,931.0,616.0,2,9,18,1.0,dark,97,16,55.94,168.0,-71.0,152.0,152.0,70.343,84.92,84.92,separate from colored overlay,45.51,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0148_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0148_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,149,265.0,7950,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,7,1,861.0,568.7,855.0,563.0,12,12,85,0.59,bright,249,132,184.33,167.0,82.0,35.0,82.0,87.219,103.09,103.09,separate from colored overlay,58.05,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0149_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0149_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,150,266.0,7980,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,7,1,939.1,598.1,931.0,597.0,19,6,43,0.377,dark,100,4,27.3,172.0,-72.0,168.0,168.0,83.44,61.73,61.73,near colored overlay,24.2,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0150_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0150_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,151,267.0,8010,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,8,1,896.3,514.7,889.0,509.0,13,12,93,0.596,bright,255,126,179.38,168.0,87.0,42.0,87.0,93.701,68.56,68.56,near colored overlay,26.19,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0151_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0151_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,152,268.0,8040,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,9,1,931.5,610.5,931.0,609.0,2,4,8,1.0,dark,96,17,56.0,170.0,-74.0,153.0,153.0,102.06,76.04,76.04,separate from colored overlay,38.92,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0152_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0152_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,153,269.0,8070,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,medium,6,1,931.5,606.0,931.0,605.0,2,3,6,1.0,dark,96,18,56.67,170.0,-74.0,152.0,152.0,4.5,71.89,71.89,separate from colored overlay,35.0,"usable but weak, reacquisition-phase, or background-confounded contrast candidate",research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0153_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0153_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,154,270.0,8100,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,6,1,940.1,597.6,932.0,597.0,18,3,38,0.704,dark,44,3,21.95,167.0,-123.0,164.0,164.0,12.021,60.93,60.93,near colored overlay,23.1,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0154_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0154_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,155,271.0,8130,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,3,1,1120.9,466.7,1115.0,461.0,13,12,112,0.718,bright,252,119,175.71,153.0,99.0,34.0,99.0,223.205,176.8,176.8,separate from colored overlay,130.57,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0155_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0155_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,156,272.0,8160,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,medium,17,1,931.5,600.5,931.0,600.0,2,2,4,1.0,dark,101,19,59.25,170.0,-69.0,151.0,151.0,231.883,66.88,66.88,near colored overlay,31.76,"usable but weak, reacquisition-phase, or background-confounded contrast candidate",research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0156_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0156_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,157,273.0,8190,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,7,1,940.3,597.6,932.0,597.0,18,3,37,0.685,dark,41,4,22.11,171.0,-130.0,167.0,167.0,9.265,60.87,60.87,near colored overlay,22.94,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0157_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0157_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,158,274.0,8220,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,11,1,939.6,597.6,931.0,597.0,19,3,40,0.702,dark,91,4,25.18,165.0,-74.0,161.0,161.0,0.673,61.12,61.12,near colored overlay,23.48,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0158_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0158_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,159,275.0,8250,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,medium,4,1,1300.4,493.6,1296.0,488.0,11,13,80,0.559,bright,253,109,175.93,133.0,120.0,24.0,120.0,375.471,343.54,343.54,separate from colored overlay,252.14,"usable but weak, reacquisition-phase, or background-confounded contrast candidate",research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0159_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0159_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,160,276.0,8280,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,medium,7,4,1350.3,501.1,1345.0,497.0,12,11,83,0.629,bright,252,102,172.71,129.0,123.0,27.0,123.0,50.511,392.27,392.27,separate from colored overlay,236.16,"usable but weak, reacquisition-phase, or background-confounded contrast candidate",research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0160_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0160_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,161,277.0,8310,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,medium,6,1,1333.5,522.4,1328.0,518.0,12,11,85,0.644,bright,252,102,172.64,132.0,120.0,30.0,120.0,27.156,373.9,373.9,separate from colored overlay,262.23,"usable but weak, reacquisition-phase, or background-confounded contrast candidate",research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0161_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0161_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,162,278.0,8340,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,10,1,940.2,630.0,931.0,626.0,21,6,46,0.365,dark,167,18,136.13,165.0,2.0,147.0,147.0,407.713,92.17,92.17,separate from colored overlay,50.26,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0162_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0162_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,163,279.0,8370,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,6,1,931.5,621.0,931.0,618.0,2,7,14,1.0,dark,91,16,53.93,164.0,-73.0,148.0,148.0,12.56,85.87,85.87,separate from colored overlay,46.33,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0163_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0163_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,164,280.0,8400,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,10,1,940.3,597.6,932.0,597.0,18,3,37,0.685,dark,38,5,20.65,164.0,-126.0,159.0,159.0,25.004,60.87,60.87,near colored overlay,22.94,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0164_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0164_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,165,281.0,8430,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,14,1,940.3,597.6,932.0,597.0,18,3,37,0.685,dark,39,2,21.0,168.0,-129.0,166.0,166.0,0.0,60.87,60.87,near colored overlay,22.94,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0165_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0165_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,166,282.0,8460,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,medium,9,1,931.5,604.0,931.0,603.0,2,3,6,1.0,dark,95,17,56.17,171.0,-76.0,154.0,154.0,10.882,70.06,70.06,near colored overlay,33.81,"usable but weak, reacquisition-phase, or background-confounded contrast candidate",research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0166_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0166_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,167,283.0,8490,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,4,1,1069.5,679.2,1064.0,674.0,11,11,84,0.694,bright,252,119,178.93,160.0,92.0,41.0,92.0,157.136,177.11,177.11,separate from colored overlay,143.33,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0167_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0167_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,168,284.0,8520,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,medium,13,1,931.5,602.0,931.0,601.0,2,3,6,1.0,dark,101,17,57.83,171.0,-70.0,154.0,154.0,158.103,68.24,68.24,near colored overlay,32.61,"usable but weak, reacquisition-phase, or background-confounded contrast candidate",research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0168_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0168_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,169,285.0,8550,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,13,1,931.5,614.0,931.0,612.0,2,5,10,1.0,dark,96,18,56.9,167.0,-71.0,149.0,149.0,12.0,79.3,79.3,separate from colored overlay,40.78,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0169_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0169_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,170,286.0,8580,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,14,1,931.5,610.5,931.0,609.0,2,4,8,1.0,dark,100,18,59.0,170.0,-70.0,152.0,152.0,3.5,76.04,76.04,separate from colored overlay,38.19,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0170_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0170_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,171,287.0,8610,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,medium,16,1,931.5,619.5,931.0,619.0,2,2,4,1.0,dark,95,18,56.25,166.0,-71.0,148.0,148.0,9.0,84.45,84.45,separate from colored overlay,45.11,"usable but weak, reacquisition-phase, or background-confounded contrast candidate",research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0171_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0171_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,172,288.0,8640,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,20,1,1008.2,605.3,993.0,597.0,21,28,93,0.158,dark,176,5,92.59,173.0,3.0,168.0,168.0,78.002,81.19,81.19,separate from colored overlay,49.53,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0172_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0172_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,173,289.0,8670,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,medium,18,1,931.5,622.5,931.0,622.0,2,2,4,1.0,dark,100,19,58.5,173.0,-73.0,154.0,154.0,78.602,87.28,87.28,separate from colored overlay,47.57,"usable but weak, reacquisition-phase, or background-confounded contrast candidate",research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0173_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0173_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,174,290.0,8700,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,20,1,931.5,611.5,931.0,608.0,2,8,16,1.0,dark,96,18,56.31,165.0,-69.0,147.0,147.0,11.0,76.97,76.97,separate from colored overlay,38.92,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0174_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0174_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,175,291.0,8730,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,20,1,940.3,597.6,932.0,597.0,18,3,37,0.685,dark,41,3,21.89,172.0,-131.0,169.0,169.0,16.455,60.87,60.87,near colored overlay,24.26,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0175_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0175_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,176,292.0,8760,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,medium,20,1,931.5,626.5,931.0,626.0,2,2,4,1.0,dark,96,17,56.25,168.0,-72.0,151.0,151.0,30.214,91.07,91.07,separate from colored overlay,52.65,"usable but weak, reacquisition-phase, or background-confounded contrast candidate",research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0176_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0176_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,177,293.0,8790,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,20,1,931.5,611.0,931.0,609.0,2,5,10,1.0,dark,98,16,56.9,168.0,-70.0,152.0,152.0,15.5,76.51,76.51,separate from colored overlay,38.55,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0177_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0177_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,178,294.0,8820,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,20,1,940.3,597.6,932.0,597.0,18,3,37,0.685,dark,41,4,22.32,171.0,-130.0,167.0,167.0,16.034,60.87,60.87,near colored overlay,22.94,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0178_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0178_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,179,295.0,8850,erratic sensor motion and reacquisition,DVIDS 03:27-04:57 sensor motion causes erratic display motion and repeated loss/reacquire,high,17,1,941.3,630.4,932.0,629.0,20,3,41,0.683,dark,165,32,144.2,161.0,4.0,129.0,129.0,32.835,92.33,92.33,separate from colored overlay,50.27,compact contrast candidate aligned with PR27 phase description,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/annotated-frames/frame_0179_annotated.jpg,research/ufo-derived/video-motion-pass/pr27-d23-review/DOD_111688825/target-patches/frame_0179_patch.jpg
