video,release_id,approx_second,frame_index,phase,confidence,candidate_count,group_size,centroid_x_crop,centroid_y_crop,centroid_x_full,centroid_y_full,span_x,span_y,sum_area,mean_area,max_luma,mean_luma,mean_pair_distance,max_pair_distance,d12,d23,d13,overlay_relation,nearest_overlay_px,note,p1_x_crop,p1_y_crop,p1_area,p1_max_luma,p2_x_crop,p2_y_crop,p2_area,p2_max_luma,p3_x_crop,p3_y_crop,p3_area,p3_max_luma
DOD_111689142.mp4,DOW-UAP-PR47,88.8,2664,reticle-near pass,high,3,3,406.245,39.184,886.245,309.184,50.038,11.575,1170,390,255,210.154,35.449,50.188,41.041,15.119,50.188,separate from colored overlay,49.756,three compact bright contrast areas detected as a tight group,376.128,40.462,617,255,416.439,32.758,66,243,426.166,44.333,487,255
DOD_111689142.mp4,DOW-UAP-PR47,89.0,2670,reticle-near pass,medium,2,2,429.845,75.484,909.845,345.484,33.513,14.222,1171,585.5,255,202.724,36.406,36.406,,,,near colored overlay,26.16,two compact bright areas detected; possible partial formation visibility,413.088,82.595,1013,255,446.601,68.373,158,253,,,,
DOD_111689142.mp4,DOW-UAP-PR47,89.2,2676,reticle-near pass,medium,2,2,455.685,97.403,935.685,367.403,52.165,0.996,1169,584.5,255,206.6,52.175,52.175,,,,intersects colored overlay,0.512,two compact bright areas detected; possible partial formation visibility,429.602,97.901,769,255,481.767,96.905,400,250,,,,
DOD_111689142.mp4,DOW-UAP-PR47,89.4,2682,reticle-near pass,high,3,3,449.898,88.378,929.898,358.378,52.694,11.599,1161,387,255,199.776,36.362,52.811,31.121,25.152,52.811,near colored overlay,6.114,three compact bright contrast areas detected as a tight group,422.706,93.413,879,255,451.586,81.814,70,237,475.401,89.906,212,247
DOD_111689142.mp4,DOW-UAP-PR47,89.6,2688,reticle-near pass,high,3,3,412.31,45.774,892.31,315.774,49.371,12.019,1176,392,255,205.916,35.159,49.461,40.351,15.664,49.461,separate from colored overlay,43.691,three compact bright contrast areas detected as a tight group,382.745,47.793,642,255,422.07,38.754,57,237,432.115,50.774,477,252
DOD_111689142.mp4,DOW-UAP-PR47,89.8,2694,reticle-near pass,low,2,1,371.862,7.035,851.862,277.035,0.0,0.0,718,718,255,204.744,,,,,,separate from colored overlay,88.181,only one compact bright candidate detected,371.862,7.035,718,255,,,,,,,,
DOD_111689142.mp4,DOW-UAP-PR47,90.0,2700,reticle-near pass,none,0,0,,,,,,,,,,,,,,,,,,no compact bright formation candidate survived overlay suppression,,,,,,,,,,,,
DOD_111689142.mp4,DOW-UAP-PR47,90.2,2706,reticle-near pass,medium,2,2,453.629,3.906,933.629,273.906,42.129,0.479,583,291.5,255,216.528,42.132,42.132,,,,near colored overlay,24.328,two compact bright areas detected; possible partial formation visibility,432.564,3.667,234,255,474.693,4.146,349,255,,,,
DOD_111689142.mp4,DOW-UAP-PR47,90.4,2712,reticle-near pass,low,1,1,469.317,13.49,949.317,283.49,0.0,0.0,1183,1183,255,208.207,,,,,,near colored overlay,15.825,only one compact bright candidate detected,469.317,13.49,1183,255,,,,,,,,
DOD_111689142.mp4,DOW-UAP-PR47,90.6,2718,reticle-near pass,high,3,3,446.352,71.694,926.352,341.694,53.392,11.609,1172,390.667,255,202.244,36.902,53.454,31.28,25.973,53.454,near colored overlay,9.653,three compact bright contrast areas detected as a tight group,418.873,76.417,990,255,447.919,64.808,99,239,472.265,73.855,83,242
DOD_111689142.mp4,DOW-UAP-PR47,90.8,2724,reticle-near pass,medium,2,2,409.705,89.404,889.705,359.404,16.47,11.764,1164,582,255,216.21,20.24,20.24,,,,separate from colored overlay,46.296,two compact bright areas detected; possible partial formation visibility,401.47,95.286,1097,255,417.94,83.522,67,248,,,,
DOD_111689142.mp4,DOW-UAP-PR47,91.0,2730,reticle-near pass,medium,2,2,393.912,31.122,873.912,301.122,16.242,11.01,1175,587.5,255,216.478,19.622,19.622,,,,separate from colored overlay,62.088,two compact bright areas detected; possible partial formation visibility,385.791,36.627,1115,255,402.033,25.617,60,243,,,,
DOD_111689142.mp4,DOW-UAP-PR47,91.2,2736,reticle-near pass,high,3,3,356.802,37.787,836.802,307.787,50.965,16.015,1177,392.333,255,210.139,38.013,51.08,17.666,45.294,51.08,separate from colored overlay,99.198,three compact bright contrast areas detected as a tight group,337.329,44.267,356,255,344.785,28.252,163,255,388.293,40.843,658,254
DOD_111689142.mp4,DOW-UAP-PR47,91.4,2742,reticle-near pass,high,3,3,412.52,85.93,892.52,355.93,48.695,13.86,1173,391,255,202.195,35.201,48.863,39.217,17.524,48.863,separate from colored overlay,43.48,three compact bright contrast areas detected as a tight group,383.631,87.846,643,255,421.603,78.041,73,234,432.326,91.902,457,255
DOD_111689142.mp4,DOW-UAP-PR47,91.6,2748,reticle-near pass,high,3,3,454.332,140.344,934.332,410.344,55.661,6.905,1142,380.667,255,196.902,37.648,55.661,29.161,28.123,55.661,intersects colored overlay,1.703,three compact bright contrast areas detected as a tight group,426.335,137.952,642,255,454.667,144.857,42,220,481.996,138.223,458,251
DOD_111689142.mp4,DOW-UAP-PR47,91.8,2754,reticle-near pass,high,4,3,453.984,122.378,933.984,392.378,54.817,4.949,1034,344.667,255,194.935,36.792,54.826,27.336,28.215,54.826,intersects colored overlay,2.052,three compact bright contrast areas detected as a tight group,426.75,120.404,675,255,453.634,125.354,82,236,481.567,121.375,277,252
DOD_111689142.mp4,DOW-UAP-PR47,92.0,2760,reticle-near pass,high,4,3,438.004,55.519,918.004,325.519,38.485,15.206,1113,371,255,198.08,27.591,41.381,30.964,10.429,41.381,near colored overlay,18.003,three compact bright contrast areas detected as a tight group,415.63,64.514,1008,255,444.266,52.734,79,244,454.115,49.308,26,228
DOD_111689142.mp4,DOW-UAP-PR47,92.2,2766,reticle-near pass,medium,2,2,415.628,35.645,895.628,305.645,46.628,1.765,1170,585,255,217.977,46.661,46.661,,,,separate from colored overlay,40.725,two compact bright areas detected; possible partial formation visibility,392.314,34.762,614,255,438.942,36.527,556,255,,,,
DOD_111689142.mp4,DOW-UAP-PR47,92.4,2772,reticle-near pass,medium,2,2,407.621,33.57,887.621,303.57,46.277,0.49,1173,586.5,255,217.997,46.28,46.28,,,,separate from colored overlay,43.381,two compact bright areas detected; possible partial formation visibility,384.483,33.325,607,253,430.76,33.814,566,255,,,,
DOD_111689142.mp4,DOW-UAP-PR47,92.6,2778,reticle-near pass,high,3,3,398.639,30.851,878.639,300.851,36.456,16.337,1168,389.333,255,217.14,28.031,36.552,29.019,18.521,36.552,separate from colored overlay,57.362,three compact bright contrast areas detected as a tight group,378.492,24.524,126,250,402.476,40.861,965,255,414.948,27.169,77,246
DOD_111689142.mp4,DOW-UAP-PR47,92.8,2784,reticle-near pass,medium,2,2,395.854,55.567,875.854,325.567,16.881,11.057,1170,585,255,213.284,20.18,20.18,,,,separate from colored overlay,60.147,two compact bright areas detected; possible partial formation visibility,387.414,61.095,1092,255,404.295,50.038,78,250,,,,
DOD_111689142.mp4,DOW-UAP-PR47,93.0,2790,reticle-near pass,high,4,3,376.062,34.971,856.062,304.971,47.515,21.064,1129,376.333,255,197.793,38.891,47.62,21.534,47.62,47.52,separate from colored overlay,79.938,three compact bright contrast areas detected as a tight group,358.732,42.221,503,255,363.207,21.157,140,249,406.247,41.535,486,253
DOD_111689142.mp4,DOW-UAP-PR47,93.2,2796,reticle-near pass,none,0,0,,,,,,,,,,,,,,,,,,no compact bright formation candidate survived overlay suppression,,,,,,,,,,,,
DOD_111689142.mp4,DOW-UAP-PR47,93.4,2802,reticle-near pass,none,0,0,,,,,,,,,,,,,,,,,,no compact bright formation candidate survived overlay suppression,,,,,,,,,,,,
DOD_111689142.mp4,DOW-UAP-PR47,93.6,2808,reticle-near pass,none,0,0,,,,,,,,,,,,,,,,,,no compact bright formation candidate survived overlay suppression,,,,,,,,,,,,
DOD_111689142.mp4,DOW-UAP-PR47,93.8,2814,reticle-near pass,low,1,1,463.171,16.524,943.171,286.524,0.0,0.0,1184,1184,255,213.714,,,,,,near colored overlay,11.477,only one compact bright candidate detected,463.171,16.524,1184,255,,,,,,,,
DOD_111689142.mp4,DOW-UAP-PR47,94.0,2820,reticle-near pass,low,2,1,440.114,9.533,920.114,279.533,0.0,0.0,874,874,255,211.288,,,,,,near colored overlay,25.708,only one compact bright candidate detected,440.114,9.533,874,255,,,,,,,,
DOD_111689142.mp4,DOW-UAP-PR47,94.2,2826,reticle-near pass,high,5,3,433.676,83.589,913.676,353.589,49.525,21.745,975,325,255,204.381,38.32,51.189,39.299,24.47,51.189,near colored overlay,22.328,three compact bright contrast areas detected as a tight group,404.4,84.972,670,255,442.702,93.77,265,254,453.925,72.025,40,248
DOD_111689142.mp4,DOW-UAP-PR47,94.4,2832,reticle-near pass,low,1,1,408.665,71.484,888.665,341.484,0.0,0.0,1178,1178,255,213.187,,,,,,separate from colored overlay,47.338,only one compact bright candidate detected,408.665,71.484,1178,255,,,,,,,,
DOD_111689142.mp4,DOW-UAP-PR47,94.6,2838,reticle-near pass,medium,2,2,430.915,43.04,910.915,313.04,30.068,13.207,1157,578.5,255,201.929,32.841,32.841,,,,near colored overlay,25.168,two compact bright areas detected; possible partial formation visibility,415.881,49.644,999,255,445.949,36.437,158,255,,,,
DOD_111689142.mp4,DOW-UAP-PR47,94.8,2844,reticle-near pass,low,2,1,450.233,15.717,930.233,285.717,0.0,0.0,1185,1185,255,209.263,,,,,,near colored overlay,16.714,only one compact bright candidate detected,450.233,15.717,1185,255,,,,,,,,
DOD_111689142.mp4,DOW-UAP-PR47,95.0,2850,reticle-near pass,medium,2,2,435.134,8.536,915.134,278.536,18.694,12.86,1173,586.5,255,208.044,22.69,22.69,,,,near colored overlay,30.64,two compact bright areas detected; possible partial formation visibility,425.787,2.107,75,249,444.481,14.966,1098,255,,,,
DOD_111689142.mp4,DOW-UAP-PR47,95.2,2856,reticle-near pass,high,4,3,424.778,16.499,904.778,286.499,53.595,17.105,1105,368.333,255,215.392,39.976,53.726,19.042,47.159,53.726,separate from colored overlay,35.757,three compact bright contrast areas detected as a tight group,404.124,23.45,387,255,412.492,6.345,177,253,457.719,19.702,541,255
DOD_111689142.mp4,DOW-UAP-PR47,95.4,2862,reticle-near pass,high,3,3,455.216,39.61,935.216,309.61,56.308,1.874,1166,388.667,255,201.84,37.569,56.336,28.407,27.965,56.336,intersects colored overlay,1.826,three compact bright contrast areas detected as a tight group,426.978,40.167,641,255,455.385,40.269,26,221,483.287,38.395,499,255
DOD_111689142.mp4,DOW-UAP-PR47,95.6,2868,reticle-near pass,high,4,3,464.566,66.264,944.566,336.264,54.956,17.054,983,327.667,255,204.439,41.324,54.961,18.498,50.515,54.961,intersects colored overlay,0.508,three compact bright contrast areas detected as a tight group,443.86,72.181,299,255,451.023,55.126,87,248,498.816,71.486,597,251
DOD_111689142.mp4,DOW-UAP-PR47,95.8,2874,reticle-near pass,high,4,3,498.849,89.202,978.849,359.202,48.336,19.463,1085,361.667,253,208.709,38.678,48.491,19.711,47.832,48.491,near colored overlay,16.153,three compact bright contrast areas detected as a tight group,481.697,96.978,320,253,484.816,77.515,163,251,530.033,93.113,602,252
DOD_111689142.mp4,DOW-UAP-PR47,96.0,2880,reticle-near pass,medium,2,2,514.449,85.519,994.449,355.519,15.101,12.139,1173,586.5,255,207.932,19.376,19.376,,,,separate from colored overlay,45.779,two compact bright areas detected; possible partial formation visibility,506.899,91.589,1084,255,522.0,79.449,89,248,,,,
DOD_111689142.mp4,DOW-UAP-PR47,96.2,2886,reticle-near pass,high,3,3,523.299,132.929,1003.299,402.929,47.667,12.718,1164,388,255,211.422,34.453,47.855,40.379,15.125,47.855,separate from colored overlay,54.299,three compact bright contrast areas detected as a tight group,494.25,134.337,596,251,533.731,125.865,52,225,541.917,138.583,516,255
DOD_111689142.mp4,DOW-UAP-PR47,96.4,2892,reticle-near pass,high,4,3,486.524,118.328,966.524,388.328,54.624,12.622,1038,346,255,199.71,40.433,54.656,53.892,12.752,54.656,near colored overlay,17.837,three compact bright contrast areas detected as a tight group,450.714,121.286,185,247,503.522,110.537,67,249,505.337,123.159,786,255
DOD_111689142.mp4,DOW-UAP-PR47,96.6,2898,reticle-near pass,high,3,3,460.323,120.654,940.323,390.654,52.733,19.057,1168,389.333,255,211.191,40.199,52.846,20.88,46.87,52.846,intersects colored overlay,0.473,three compact bright contrast areas detected as a tight group,439.902,128.161,386,255,448.434,109.103,145,255,492.634,124.699,637,255
DOD_111689142.mp4,DOW-UAP-PR47,96.8,2904,reticle-near pass,medium,2,2,463.876,188.54,943.876,458.54,51.068,0.772,1179,589.5,255,211.262,51.074,51.074,,,,intersects colored overlay,0.477,two compact bright areas detected; possible partial formation visibility,438.341,188.154,586,255,489.41,188.926,593,255,,,,
DOD_111689142.mp4,DOW-UAP-PR47,97.0,2910,reticle-near pass,high,3,3,437.956,210.962,917.956,480.962,48.232,21.485,896,298.667,255,202.096,37.603,49.49,39.619,23.7,49.49,intersects colored overlay,0.058,three compact bright contrast areas detected as a tight group,409.136,210.734,662,255,447.365,200.333,63,236,457.368,221.819,171,255
DOD_111689142.mp4,DOW-UAP-PR47,97.2,2916,reticle-near pass,medium,2,2,402.285,209.182,882.285,479.182,35.873,13.149,1169,584.5,255,205.118,38.206,38.206,,,,intersects colored overlay,1.9,two compact bright areas detected; possible partial formation visibility,384.348,215.757,970,255,420.221,202.608,199,245,,,,
DOD_111689142.mp4,DOW-UAP-PR47,97.4,2922,reticle-near pass,medium,2,2,327.16,211.892,807.16,481.892,15.745,11.139,1166,583,255,212.798,19.287,19.287,,,,near colored overlay,21.965,two compact bright areas detected; possible partial formation visibility,319.287,217.462,1104,255,335.032,206.323,62,250,,,,
DOD_111689142.mp4,DOW-UAP-PR47,97.6,2928,reticle-near pass,none,0,0,,,,,,,,,,,,,,,,,,no compact bright formation candidate survived overlay suppression,,,,,,,,,,,,
DOD_111689142.mp4,DOW-UAP-PR47,97.8,2934,reticle-near pass,high,3,3,345.703,211.719,825.703,481.719,48.954,10.658,1169,389.667,255,210.386,34.509,49.007,40.045,14.473,49.007,near colored overlay,22.283,three compact bright contrast areas detected as a tight group,316.332,213.746,606,255,355.493,205.377,69,248,365.285,216.034,494,252
DOD_111689142.mp4,DOW-UAP-PR47,98.0,2940,reticle-near pass,low,1,1,356.624,210.368,836.624,480.368,0.0,0.0,1169,1169,255,218.505,,,,,,near colored overlay,22.624,only one compact bright candidate detected,356.624,210.368,1169,255,,,,,,,,
DOD_111689142.mp4,DOW-UAP-PR47,98.2,2946,reticle-near pass,low,1,1,353.43,216.38,833.43,486.38,0.0,0.0,1171,1171,255,213.706,,,,,,near colored overlay,17.625,only one compact bright candidate detected,353.43,216.38,1171,255,,,,,,,,
DOD_111689142.mp4,DOW-UAP-PR47,98.4,2952,reticle-near pass,low,1,1,363.611,216.142,843.611,486.142,0.0,0.0,1172,1172,255,220.255,,,,,,near colored overlay,16.036,only one compact bright candidate detected,363.611,216.142,1172,255,,,,,,,,
DOD_111689142.mp4,DOW-UAP-PR47,98.6,2958,reticle-near pass,low,2,1,390.013,212.857,870.013,482.857,0.0,0.0,77,77,242,189.844,,,,,,near colored overlay,21.143,only one compact bright candidate detected,390.013,212.857,77,242,,,,,,,,
DOD_111689142.mp4,DOW-UAP-PR47,98.8,2964,reticle-near pass,medium,2,2,392.012,215.003,872.012,485.003,18.502,10.269,1177,588.5,255,200.101,21.161,21.161,,,,near colored overlay,16.997,two compact bright areas detected; possible partial formation visibility,382.761,220.137,1101,255,401.263,209.868,76,248,,,,
DOD_111689142.mp4,DOW-UAP-PR47,99.0,2970,reticle-near pass,high,3,3,368.531,201.847,848.531,471.847,49.228,16.819,1164,388,255,216.317,37.671,49.284,17.708,46.019,49.284,near colored overlay,30.157,three compact bright contrast areas detected as a tight group,350.275,208.238,404,253,355.816,191.418,141,255,399.502,205.884,619,254
DOD_111689142.mp4,DOW-UAP-PR47,99.2,2976,reticle-near pass,medium,2,2,366.569,205.87,846.569,475.87,47.122,0.739,1175,587.5,255,212.623,47.127,47.127,,,,near colored overlay,26.526,two compact bright areas detected; possible partial formation visibility,343.008,205.501,591,255,390.13,206.24,584,252,,,,
DOD_111689142.mp4,DOW-UAP-PR47,99.4,2982,reticle-near pass,low,1,1,379.524,214.573,859.524,484.573,0.0,0.0,82,82,242,189.561,,,,,,near colored overlay,19.433,only one compact bright candidate detected,379.524,214.573,82,242,,,,,,,,
DOD_111689142.mp4,DOW-UAP-PR47,99.6,2988,reticle-near pass,high,5,3,387.948,241.934,867.948,511.934,36.632,22.12,721,240.333,255,207.106,33.04,42.792,21.026,35.303,42.792,intersects colored overlay,0.083,three compact bright contrast areas detected as a tight group,375.289,227.567,194,251,376.636,248.55,313,255,411.921,249.687,214,251
DOD_111689142.mp4,DOW-UAP-PR47,99.8,2994,reticle-near pass,medium,2,2,392.466,214.953,872.466,484.953,18.62,9.07,1169,584.5,255,202.724,20.712,20.712,,,,near colored overlay,17.053,two compact bright areas detected; possible partial formation visibility,383.156,219.488,1102,255,401.776,210.418,67,239,,,,
DOD_111689142.mp4,DOW-UAP-PR47,100.0,3000,reticle-near pass,low,1,1,332.162,213.368,812.162,483.368,0.0,0.0,1170,1170,255,219.423,,,,,,near colored overlay,18.632,only one compact bright candidate detected,332.162,213.368,1170,255,,,,,,,,
DOD_111689142.mp4,DOW-UAP-PR47,100.2,3006,reticle-near pass,none,0,0,,,,,,,,,,,,,,,,,,no compact bright formation candidate survived overlay suppression,,,,,,,,,,,,
DOD_111689142.mp4,DOW-UAP-PR47,100.4,3012,reticle-near pass,low,1,1,325.994,213.712,805.994,483.712,0.0,0.0,1184,1184,255,216.142,,,,,,near colored overlay,19.964,only one compact bright candidate detected,325.994,213.712,1184,255,,,,,,,,
DOD_111689142.mp4,DOW-UAP-PR47,100.6,3018,reticle-near pass,medium,2,2,347.884,202.226,827.884,472.226,22.226,14.802,1176,588,255,219.165,26.704,26.704,,,,near colored overlay,29.775,two compact bright areas detected; possible partial formation visibility,336.771,194.824,131,255,358.997,209.627,1045,255,,,,
DOD_111689142.mp4,DOW-UAP-PR47,100.8,3024,reticle-near pass,high,4,3,362.999,182.27,842.999,452.27,48.395,17.049,1100,366.667,255,216.278,37.761,48.411,17.441,47.43,48.411,separate from colored overlay,50.725,three compact bright contrast areas detected as a tight group,345.642,188.367,455,255,349.318,171.318,151,255,394.036,187.126,494,255
DOD_111689142.mp4,DOW-UAP-PR47,101.0,3030,reticle-near pass,medium,2,2,377.011,185.341,857.011,455.341,18.619,11.097,1174,587,255,219.671,21.675,21.675,,,,separate from colored overlay,46.659,two compact bright areas detected; possible partial formation visibility,367.702,190.889,1121,255,386.321,179.792,53,253,,,,
DOD_111689142.mp4,DOW-UAP-PR47,101.2,3036,reticle-near pass,high,3,3,350.288,203.63,830.288,473.63,48.651,17.403,1175,391.667,255,217.007,37.602,48.817,18.019,45.969,48.817,near colored overlay,28.372,three compact bright contrast areas detected as a tight group,332.515,210.773,441,255,337.185,193.37,135,255,381.165,206.746,599,255
DOD_111689142.mp4,DOW-UAP-PR47,101.4,3042,reticle-near pass,medium,2,2,337.561,202.686,817.561,472.686,15.244,11.305,1181,590.5,255,210.474,18.978,18.978,,,,near colored overlay,29.318,two compact bright areas detected; possible partial formation visibility,329.939,208.338,1121,255,345.183,197.033,60,246,,,,
DOD_111689142.mp4,DOW-UAP-PR47,101.6,3048,reticle-near pass,medium,2,2,331.243,189.494,811.243,459.494,16.096,11.569,1177,588.5,255,211.86,19.823,19.823,,,,separate from colored overlay,42.507,two compact bright areas detected; possible partial formation visibility,323.194,195.279,1091,255,339.291,183.709,86,255,,,,
DOD_111689142.mp4,DOW-UAP-PR47,101.8,3054,reticle-near pass,low,1,1,333.211,187.131,813.211,457.131,0.0,0.0,1179,1179,255,213.863,,,,,,separate from colored overlay,44.87,only one compact bright candidate detected,333.211,187.131,1179,255,,,,,,,,
DOD_111689142.mp4,DOW-UAP-PR47,102.0,3060,reticle-near pass,medium,2,2,375.603,204.291,855.603,474.291,17.828,10.716,1166,583,255,209.652,20.8,20.8,,,,near colored overlay,29.711,two compact bright areas detected; possible partial formation visibility,366.689,209.649,1106,255,384.517,198.933,60,232,,,,
DOD_111689142.mp4,DOW-UAP-PR47,102.2,3066,reticle-near pass,medium,2,2,401.1,196.012,881.1,466.012,48.756,0.5,1173,586.5,255,213.364,48.758,48.758,,,,near colored overlay,31.93,two compact bright areas detected; possible partial formation visibility,376.722,195.762,608,255,425.478,196.262,565,253,,,,
DOD_111689142.mp4,DOW-UAP-PR47,102.4,3072,reticle-near pass,medium,2,2,405.791,185.447,885.791,455.447,48.165,0.997,1165,582.5,255,218.868,48.175,48.175,,,,separate from colored overlay,35.913,two compact bright areas detected; possible partial formation visibility,381.709,184.948,580,255,429.874,185.945,585,255,,,,
DOD_111689142.mp4,DOW-UAP-PR47,102.6,3078,reticle-near pass,medium,2,2,367.209,191.79,847.209,461.79,22.005,14.914,1178,589,255,218.547,26.582,26.582,,,,separate from colored overlay,40.21,two compact bright areas detected; possible partial formation visibility,356.206,184.333,126,255,378.211,199.247,1052,255,,,,
DOD_111689142.mp4,DOW-UAP-PR47,102.8,3084,reticle-near pass,low,1,1,377.261,203.547,857.261,473.547,0.0,0.0,1168,1168,255,215.452,,,,,,near colored overlay,28.454,only one compact bright candidate detected,377.261,203.547,1168,255,,,,,,,,
DOD_111689142.mp4,DOW-UAP-PR47,103.0,3090,reticle-near pass,high,3,3,360.119,194.533,840.119,464.533,48.05,16.316,1177,392.333,255,214.787,36.741,48.159,17.063,45.003,48.159,separate from colored overlay,37.467,three compact bright contrast areas detected as a tight group,342.438,201.05,422,255,347.43,184.733,135,252,390.489,197.816,620,255
DOD_111689142.mp4,DOW-UAP-PR47,103.2,3096,reticle-near pass,low,1,1,383.002,192.212,863.002,462.212,0.0,0.0,1177,1177,255,218.92,,,,,,separate from colored overlay,39.788,only one compact bright candidate detected,383.002,192.212,1177,255,,,,,,,,
DOD_111689142.mp4,DOW-UAP-PR47,103.4,3102,reticle-near pass,low,1,1,359.039,190.97,839.039,460.97,0.0,0.0,1181,1181,255,216.881,,,,,,separate from colored overlay,41.031,only one compact bright candidate detected,359.039,190.97,1181,255,,,,,,,,
DOD_111689142.mp4,DOW-UAP-PR47,103.6,3108,reticle-near pass,high,3,3,336.936,207.109,816.936,477.109,49.057,16.603,1173,391,255,216.014,37.521,49.154,17.346,46.063,49.154,near colored overlay,24.891,three compact bright contrast areas detected as a tight group,318.909,213.67,427,255,323.933,197.067,134,255,367.966,210.592,612,253
DOD_111689142.mp4,DOW-UAP-PR47,103.8,3114,reticle-near pass,medium,2,2,370.559,187.659,850.559,457.659,16.498,11.647,1186,593,255,211.108,20.195,20.195,,,,separate from colored overlay,44.343,two compact bright areas detected; possible partial formation visibility,362.31,193.482,1113,255,378.808,181.836,73,242,,,,
DOD_111689142.mp4,DOW-UAP-PR47,104.0,3120,reticle-near pass,medium,2,2,336.231,219.307,816.231,489.307,47.828,1.259,1165,582.5,255,216.285,47.845,47.845,,,,near colored overlay,12.695,two compact bright areas detected; possible partial formation visibility,312.317,218.678,580,255,360.145,219.937,585,254,,,,
DOD_111689142.mp4,DOW-UAP-PR47,104.2,3126,reticle-near pass,medium,2,2,318.667,214.659,798.667,484.659,24.097,14.267,1170,585,255,216.695,28.004,28.004,,,,near colored overlay,17.344,two compact bright areas detected; possible partial formation visibility,306.619,207.525,139,255,330.716,221.792,1031,255,,,,
DOD_111689142.mp4,DOW-UAP-PR47,104.4,3132,reticle-near pass,low,1,1,334.005,214.959,814.005,484.959,0.0,0.0,1172,1172,255,218.022,,,,,,near colored overlay,17.302,only one compact bright candidate detected,334.005,214.959,1172,255,,,,,,,,
DOD_111689142.mp4,DOW-UAP-PR47,104.6,3138,reticle-near pass,low,1,1,343.738,221.031,823.738,491.031,0.0,0.0,1151,1151,255,205.455,,,,,,near colored overlay,10.972,only one compact bright candidate detected,343.738,221.031,1151,255,,,,,,,,
DOD_111689142.mp4,DOW-UAP-PR47,104.8,3144,reticle-near pass,medium,2,2,344.957,216.273,824.957,486.273,15.879,9.898,1166,583,252,206.818,18.711,18.711,,,,near colored overlay,16.002,two compact bright areas detected; possible partial formation visibility,337.017,221.222,1089,252,352.896,211.325,77,243,,,,
DOD_111689142.mp4,DOW-UAP-PR47,105.0,3150,reticle-near pass,medium,2,2,311.777,206.513,791.777,476.513,24.093,14.898,1184,592,255,219.657,28.327,28.327,,,,near colored overlay,25.488,two compact bright areas detected; possible partial formation visibility,299.73,199.064,141,252,323.824,213.962,1043,255,,,,
DOD_111689142.mp4,DOW-UAP-PR47,105.2,3156,reticle-near pass,medium,2,2,326.157,204.991,806.157,474.991,17.292,10.884,1173,586.5,255,212.415,20.432,20.432,,,,near colored overlay,27.009,two compact bright areas detected; possible partial formation visibility,317.511,210.433,1102,255,334.803,199.549,71,248,,,,
DOD_111689142.mp4,DOW-UAP-PR47,105.4,3162,reticle-near pass,medium,2,2,344.907,194.751,824.907,464.751,17.925,10.111,1179,589.5,255,215.391,20.579,20.579,,,,separate from colored overlay,37.249,two compact bright areas detected; possible partial formation visibility,335.945,199.806,1110,255,353.87,189.696,69,245,,,,
DOD_111689142.mp4,DOW-UAP-PR47,105.6,3168,reticle-near pass,medium,2,2,370.387,179.39,850.387,449.39,16.893,11.324,1167,583.5,255,209.823,20.338,20.338,,,,separate from colored overlay,52.612,two compact bright areas detected; possible partial formation visibility,361.94,185.052,1101,255,378.833,173.727,66,248,,,,
DOD_111689142.mp4,DOW-UAP-PR47,105.8,3174,reticle-near pass,medium,2,2,367.905,176.045,847.905,446.045,46.694,1.256,1170,585,255,219.227,46.711,46.711,,,,separate from colored overlay,55.955,two compact bright areas detected; possible partial formation visibility,344.558,175.418,570,255,391.252,176.673,600,255,,,,
DOD_111689142.mp4,DOW-UAP-PR47,106.0,3180,reticle-near pass,medium,2,2,372.327,180.408,852.327,450.408,17.242,11.31,1181,590.5,255,214.379,20.62,20.62,,,,separate from colored overlay,51.593,two compact bright areas detected; possible partial formation visibility,363.707,186.063,1104,255,380.948,174.753,77,250,,,,
DOD_111689142.mp4,DOW-UAP-PR47,106.2,3186,reticle-near pass,low,1,1,381.477,197.706,861.477,467.706,0.0,0.0,1177,1177,255,216.488,,,,,,near colored overlay,34.298,only one compact bright candidate detected,381.477,197.706,1177,255,,,,,,,,
DOD_111689142.mp4,DOW-UAP-PR47,106.4,3192,reticle-near pass,medium,2,2,379.865,194.204,859.865,464.204,47.31,1.558,1176,588,255,215.842,47.335,47.335,,,,separate from colored overlay,37.796,two compact bright areas detected; possible partial formation visibility,356.21,193.425,591,255,403.52,194.983,585,255,,,,
DOD_111689142.mp4,DOW-UAP-PR47,106.6,3198,reticle-near pass,low,1,1,391.453,205.872,871.453,475.872,0.0,0.0,1180,1180,255,216.695,,,,,,near colored overlay,26.134,only one compact bright candidate detected,391.453,205.872,1180,255,,,,,,,,
DOD_111689142.mp4,DOW-UAP-PR47,106.8,3204,reticle-near pass,medium,2,2,370.765,215.354,850.765,485.354,24.062,14.072,1178,589,255,212.895,27.875,27.875,,,,near colored overlay,16.647,two compact bright areas detected; possible partial formation visibility,358.734,208.318,154,255,382.796,222.391,1024,255,,,,
DOD_111689142.mp4,DOW-UAP-PR47,107.0,3210,reticle-near pass,medium,2,2,399.226,218.932,879.226,488.932,37.965,9.112,806,403,255,198.731,39.043,39.043,,,,near colored overlay,13.07,two compact bright areas detected; possible partial formation visibility,380.243,223.488,633,255,418.208,214.376,173,242,,,,
