case,record_id,video,second,frame_index,manual_overlay_review_status,notes
PR052,DOW-UAP-PR052,DOD_111719718.mp4,0,0,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,85,2550,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,86,2580,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,87,2610,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,88,2640,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,89,2670,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,90,2700,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,91,2730,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,92,2760,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,93,2790,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,94,2820,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,95,2850,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,96,2880,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,97,2910,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,98,2940,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,99,2970,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,100,3000,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,101,3030,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,102,3060,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,103,3090,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,104,3120,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,105,3150,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,106,3180,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,107,3210,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,108,3240,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,109,3270,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,110,3300,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,111,3330,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,112,3360,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,113,3390,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,114,3420,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,115,3450,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,116,3480,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,117,3510,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,118,3540,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,119,3570,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,120,3600,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,121,3630,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,122,3660,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,123,3690,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,124,3720,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,125,3750,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,126,3780,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,127,3810,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,128,3840,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,129,3870,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,130,3900,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,131,3930,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,132,3960,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,133,3990,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,134,4020,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,135,4050,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,136,4080,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,137,4110,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,138,4140,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,139,4170,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,140,4200,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,141,4230,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,142,4260,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,143,4290,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,144,4320,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,145,4350,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,146,4380,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,147,4410,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,148,4440,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,149,4470,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,150,4500,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,151,4530,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,152,4560,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,153,4590,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,154,4620,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,155,4650,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,156,4680,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,157,4710,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,158,4740,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,159,4770,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,160,4800,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,161,4830,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,162,4860,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,163,4890,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,164,4920,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,165,4950,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,166,4980,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,167,5010,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,168,5040,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,169,5070,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,170,5100,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,171,5130,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,172,5160,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,173,5190,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,174,5220,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,175,5250,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,176,5280,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,177,5310,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,178,5340,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,179,5370,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,180,5400,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,181,5430,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,182,5460,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,183,5490,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,184,5520,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,185,5550,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,186,5580,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,187,5610,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,188,5640,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,189,5670,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,190,5700,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,191,5730,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,192,5760,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,193,5790,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,194,5820,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,195,5850,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,196,5880,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,197,5910,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,198,5940,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,199,5970,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,200,6000,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,201,6030,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,202,6060,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,203,6090,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,204,6120,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,205,6150,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,206,6180,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,207,6210,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,208,6240,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,209,6270,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,210,6300,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,211,6330,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,212,6360,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,213,6390,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,214,6420,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,215,6450,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,216,6480,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,217,6510,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,218,6540,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,219,6570,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,220,6600,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,221,6630,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,222,6660,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,223,6690,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,224,6720,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,225,6750,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,226,6780,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,227,6810,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,228,6840,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,229,6870,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,230,6900,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,231,6930,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,232,6960,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,233,6990,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,234,7020,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,235,7050,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,236,7080,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,237,7110,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,238,7140,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,239,7170,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,240,7200,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,241,7230,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,242,7260,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,243,7290,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,244,7320,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,245,7350,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,246,7380,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR059,DOW-UAP-PR059,DOD_111719809.mp4,247,7410,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
